tweet_id	query	disease	created_at	screen_name	text	description	location	timezone	user_id	coordinate	tweets_per_user	posted_by	talk_about
723422606062309376	asthma	Asthma	2016-04-22 08:06:04	joe_sally69	Asthma at 1 am yay -.-	It's better to try and potentially fail by doing so than to not have tried and miss an opportunity to succeed		None	2574258998	None	1	individual	himself
723439067484938241	asthma	Asthma	2016-04-22 09:11:29	sanguosanctus	Ugch i think anju has asthma watch me need to get insurance for corticosteroids....i need to save to see the vet	get paid money to worship Satan // Literally a Demon // Personal upon request // Art twit: @SolarPlumes // NSFW art twit: @Culpartem (rarely updated)	Abel // They/Them // 23	Central Time (US & Canada)	1126803930	None	1	individual	himself
723449293743394818	Inhaler	Asthma	2016-04-22 09:52:07	call_me_cynical	Woke up at 4am having trouble breathing. The one time I didn't bring an inhaler with me. That meditation breathing is coming on a treat	Music lover/writer/blogger. Usually writing about @turinbrakes or @TheBluetones. Editor of @SoundsFamiliarB. All views my own. Still waiting for the optimist.	From East London, now Notts.	London	21935872		1	individual	himself
723477088188129280	asthma	Asthma	2016-04-22 11:42:34	cattttttycrow	That video made me laugh so much I had an asthma attack	I don't speak German but I can if you like	Surrey	London	116563531	None	1	individual	himself
723505689432190976	asthma	Asthma	2016-04-22 13:36:13	adchick22	Yeah-my asthma is in full swing. :( Trying to be positive. HA!  https://t.co/66whTUhv3N	Ran my ad agency for 32 + years. Back in audio booth, doing voiceover & narration, restoring my faith in humanity. Gardener, music lover, gym rat.	Missouri	Central Time (US & Canada)	18884214	None	1	individual	himself
723514934265450496	Inhaler	Asthma	2016-04-22 14:12:57	IsabellaMNoll	Update: I went to the doctor and I get 2 shots, an inhaler, some medicine, and also a nasal spray.	Sometimes the only reason why you won't let go of what's making you sad is because it was the only thing that made you happy.	Mt. Carmel	Central Time (US & Canada)	325842329		1	individual	himself
723547398442749952	Inhaler	Asthma	2016-04-22 16:21:57	salmanella_	WHY DO I KEEP LEAVING MY INHALER AT HO@E	meme	hoco	Atlantic Time (Canada)	303383518		1	individual	himself
723556568290058241	Inhaler	Asthma	2016-04-22 16:58:23	AMickow	Woke up at 3 am and couldn't breath, ran outside to get my inhaler out of my truck and got soaked! #rainraingoaway	That's a memory that'll get you when you look back, here's to the good times!			746478384		1	individual	himself
723599212546400257	Inhaler	Asthma	2016-04-22 19:47:50	Brandon520	@Lydia_TNN mine have been real bad for the last few weeks, even had to get an inhaler.	UofA, DBACKS, Cowboys fan.	Tucson,AZ		33580548		1	individual	himself
723636576501174272	Inhaler	Asthma	2016-04-22 22:16:19	lexibendele	Damn I gotta get a refill on my inhaler lol couldn't run for shit today	UIW Dancer. Pre-pharmacy. Peruvian.			2933827035		1	individual	himself
723663241772208128	Inhaler	Asthma	2016-04-23 00:02:16	JakeAWisYoutube	@KEEMSTAR I have a yellow inhaler	Do you want to know who's the most beautiful person? read the 2nd word ;) also I do YouTube check it out. add me on snapchat if you wanna talk Jake_wilenski			4873351011		1	individual	himself
723666727318523904	Inhaler	Asthma	2016-04-23 00:16:07	kamikaciee	my inhaler is my best friend	i like dogs			2355238738		1	individual	himself
723741729824735233	Inhaler	Asthma	2016-04-23 05:14:09	SuisenA_BOT	In school or whenever I'm out with Seiho, I have an inhaler with me... I'm concerned about his health, so just in case, you know?	Hello! My name is Suisen Azayaka, it's a pleasure to meet you! I have linked icons with the utter cutie @SeihoS_bot!	Maintenance by @uncommonster!		2155389155		5	individual	himself
723785973151178753	Inhaler	Asthma	2016-04-23 08:09:57	xgeorgiagracex	I haven't got my inhaler and I dying	17	Northampton, England	Amsterdam	317229551		1	individual	himself
723791177330352128	Inhaler	Asthma	2016-04-23 08:30:38	ashreecolwell	Love having an asthma attack and having no inhaler :-)	show me your dog		Central Time (US & Canada)	314270827		1	individual	himself
720717349515501568	asthma	Asthma	2016-04-14 20:56:21	okayfinepaloma	Dream me woke up real life me because the asthma attack I was having in my dream was ACTUALLY happening for real. Thanks life	voodoo vibes	melbourne	None	2901213193	None	1	individual	himself
718288916374282240	Inhaler	Asthma	2016-04-08 04:06:37	ohcynara	@ohcynara like they need chill like I need my inhaler.	be u. luv u.	Houstat(LA)ntavegas	Arizona	1319137772		1	individual	himself
718772672595767296	Inhaler	Asthma	2016-04-09 12:08:53	moccauygongco	seriously u guys. everytime i see gillovny, i have a hard time breathing. i think i should be on some kind of inhaler	MCU, Middle Earth, 2PM, Blindspot, The X Files, Julianne Moore, Cate Blanchett, Gillian Anderson (not necessarily in that order)	Las Filipinas	Kuala Lumpur	85060484		1	individual	himself
719534127393873920	asthma	Asthma	2016-04-11 14:34:38	ezhrosero	finally had a salt bath for this skin asthma ugh	future youth missionary & servant leader	cavite, philippines	Hong Kong	300648917	None	1	individual	himself
719596095026950144	asthma	Asthma	2016-04-11 18:40:53	Sue_10969	WHYY DID I HAVE TO SEE THIS IM HAVING AN ASTHMA ATTACK WTH WHYY	#Animelover #Jrock #Jpop #Kpop ~  #OOR #MFS #LDH	Belgium - Turkey	Pacific Time (US & Canada)	3105760582	None	1	individual	himself
719654728775258113	asthma	Asthma	2016-04-11 22:33:52	LilyCrue	@carriem984 my asthma meds made me diabetic for several months and I was only allowed candy when my blood sugar was too low. No sharing!	muttley lily Sophia Sylvester joyful bobby grayson tammy		None	1031264466	None	2	individual	himself
719723971206197249	asthma	Asthma	2016-04-12 03:09:01	tyxxsm	@lathanielll so real damn near had asthma attack and he carried me to the car	I love my girlfriend so much  GaBae		None	2907458881	None	1	individual	himself
719752653669036032	asthma	Asthma	2016-04-12 05:02:59	LindseyMWhalen	I sound like a fat kid with asthma	you can catch me on the shores of the caribbean with my mermaids	adventureland	Pacific Time (US & Canada)	241143125	None	1	individual	himself
719768739466452992	asthma	Asthma	2016-04-12 06:06:54	balsinaa_	All these asthma attacks but I'm still chasing that bag	God . the motive . sc; trinidadjaniaa	Trinidad and Tobago	None	4765767675	None	1	individual	himself
720131017047019520	asthma	Asthma	2016-04-13 06:06:28	JERICHORAE	Asthma + Fatigue + Insane heat wave and yet I'm still alive? Cool!	Animal & Nature lover  Disorders  Heretic  Misunderstood  Problematic Child  Straight Edge  Vegan  Weirdo  1992	Manila, PH	Urumqi	2652911616	None	2	individual	himself
720218965482409984	asthma	Asthma	2016-04-13 11:55:57	Briannarod_12	Having asthma attacks while you are sleeping are the worst.			None	3952625832	None	1	individual	himself
720218974554890240	asthma	Asthma	2016-04-13 11:55:59	PhiltheFez	I should probably move as I have an appointment to sort out my asthma at 2.15. Itd be nice to be able to breathe again for a while.		Derby	Amsterdam	333294038	None	2	individual	himself
720293936149831682	asthma	Asthma	2016-04-13 16:53:51	jose_x07	Being such a stoner is not good for my asthma at all. Way too much coughing involved when I take these blunt hits.	looking for revenge. IG: @jose_x07 // Snapchat: @jose0717	maine & connecticut	Eastern Time (US & Canada)	96193259	None	1	individual	himself
720334002117353472	asthma	Asthma	2016-04-13 19:33:03	LaurenReal97	Powder dyes and asthma are not a good mix	Coffee lover, chocolate devotee, fashion blogger. Studying Art and Design Foundaton at UCA fashionexpeditionblog@gmail.com	Devon/London	Amsterdam	1384942590	None	1	individual	himself
720362787357069312	asthma	Asthma	2016-04-13 21:27:26	jessicahegarty1	Been living the first 30 years of my life with undiagnosed asthma  #ThankGodImNotDead	Physiotherapy student at Cardiff uni	Bridgend	None	414246345	None	1	individual	himself
720370528641351680	asthma	Asthma	2016-04-13 21:58:12	Hair2012Naomi	My corset really helps my back, but not my asthma. I need a new one too this one too but they're so expensive	libra life		None	1723014577	None	2	individual	himself
720380739494109188	asthma	Asthma	2016-04-13 22:38:46	goldbearex	@mm611926 @Paw_Palace I know nothing about asthma or inhalers.	I love all creatures, am roommate to birds, cats and dogs, and Archy the guinea pig.	Northern Florida	None	451764261	None	1	individual	himself
720403911564091393	asthma	Asthma	2016-04-14 00:10:51	Return_Us_Back	Having asthma sucks	Just a groovy kid trying to make it in this bummy world. Dancing, Skating, and Anime thooo.	Teaneck, NJ	None	3041916340	None	1	individual	himself
720612827279437824	asthma	Asthma	2016-04-14 14:01:01	HLauderes	Asthma	iLY	olgua	Pacific Time (US & Canada)	2746871768	None	1	individual	himself
720651588684136448	asthma	Asthma	2016-04-14 16:35:02	MarcToWavy	The day my advair runs out i grow outta my asthma	I rather eat crums wit da bums den eat steaks wit da snakes	somewhere in the trenches	Arizona	495410973	None	1	individual	himself
720846896030298113	Inhaler	Asthma	2016-04-15 05:31:07	BethftConcerts	Isn't it wonderful when you wake up and can't breathe and it turns out that your inhaler has run out	16 years and a lot of months oldLeoMedia Student	North Yorkshire	London	1187157487		1	individual	himself
721108596302422016	asthma	Asthma	2016-04-15 22:51:01	_stonerqueen7	I booked my son an appt and I have no clue what it is other than its about asthma....  she threw me off and I was driving	twenty-two, momma. lover of all things nature stoner  I'll sleep when I'm dead	Canada	Atlantic Time (Canada)	2460052734	None	1	individual	himself
721158021628502017	asthma	Asthma	2016-04-16 02:07:25	aliciafeola	i feel an asthma attack coming on but imma just keep running	high fives & good vibes		None	3164354065	None	1	individual	himself
721254425361141760	asthma	Asthma	2016-04-16 08:30:29	CessAwesomeness	Skin asthma	Dont settle for less | Eccedentesiast| || PMC  |P -oems|	Philippines - Laguna	Alaska	223017280	None	1	individual	himself
721270585158987776	Inhaler	Asthma	2016-04-16 09:34:42	wallenfresh	Asthma attack at 5:35 a.m. w/o my inhaler is cool.	I'm in it for a story	Florence, KY		3622120797		1	individual	himself
721274158160556032	Nebulizer	Asthma	2016-04-16 09:48:54	BaileyDerrick2	Is himself grave that high nebulizer decidedly abide fda acclaimed supra my humble self welcome herself?: kxtex			Kuwait	1240746872	None	221	individual	himself
722143225947906049	Inhaler	Asthma	2016-04-18 19:22:16	J_Caughman	Woaaaaah I need my inhaler	Seek Greatness /// WR Coach		Eastern Time (US & Canada)	762759966		1	individual	himself
722243519369388032	Inhaler	Asthma	2016-04-19 02:00:48	Connor_Leavey	When the highlight of your day is getting your inhaler refilled...	A healthy mix between Tintin and Britney Spears circa 2007	Pittsburgh, PA				1	individual	himself
722647587459887105	Inhaler	Asthma	2016-04-20 04:46:25	Mrsthornton22	I want my Ins Co. to pay the GOV is involved the price is sky high. Inhaler  $934.00 now can't have.@realDonaldTrump https://t.co/XNmDVulquT				626019705		2	individual	himself
723015496690442240	Nebulizer	Asthma	2016-04-21 05:08:22	d_davis_king97	Be feelin like a lil nerd takin my nebulizer	#Southernnotstate		Atlantic Time (Canada)	1390611344	None	1	individual	himself
723323401838821376	Inhaler	Asthma	2016-04-22 01:31:52	RPheonix	I hate being ill.  Tried to stretch out my time off my inhaler &amp; I felt worse.  I need to feel better soon		Lincoln, Nebraska  USA	Central Time (US & Canada)	19194630		1	individual	himself
723518064340393984	Inhaler	Asthma	2016-04-22 14:25:23	BritneyCase	Cheers to leaving my Inhaler at home in my jacket pocket...here's to hoping I don't need it..	Just A girl in a big lovely world..friends and family are the world to me.To take a picture is to stop life in motion	Muncie Indiana	Pacific Time (US & Canada)	44901352		1	individual	himself
719377452766601216	Inhaler	Asthma	2016-04-11 04:12:04	princesse_peche	@murkyocean he hides his inhaler in his pocket	Ooh, did I win?	Conroe, TX	Pacific Time (US & Canada)	4651835624		2	individual	knows
719583991045591041	Nebulizer	Asthma	2016-04-11 17:52:47	Brandsteene_	@beewd_ they should have given you a nebulizer with a little face mask, cause he has fluid in his lungs. If you can get one I'd recommend..	Tweet tweet tweeting my life away, one lame and pointless post after another.	Austin, TX	Central Time (US & Canada)	29949756	None	1	individual	knows
719686606672764929	Inhaler	Asthma	2016-04-12 00:40:32	boyatrest	nix plz use your inhaler the way it's supposed to be used.		mars	International Date Line West	3754873275		1	individual	knows
719919571147350017	Nebulizer	Asthma	2016-04-12 16:06:15	Patti_Fitti	@mr_bcarter i know you not using ya nebulizer in that AVI sir	Psalm 23... I'd complain, but who would listen	SicklerVilleQueensGlassBoro	None	483378187	None	1	individual	knows
720265993243750400	asthma	Asthma	2016-04-13 15:02:49	HawaiiAsthma	Diane Hudson lost her son, Malique, to an #asthma attack @CTVAtlantic https://t.co/IZMcx2jJCd	A Collaboration of partners dedicated to creating communities where people with asthma can access comprehensive control services and receive individualized care	Kapolei, HI	Pacific Time (US & Canada)	4889143033	None	21	individual	knows
720326875290189824	Inhaler	Asthma	2016-04-13 19:04:44	skinnymatic	My friend bought an inhaler and thinking it's a mouth spray				4528749857		1	individual	knows
720417598567948288	asthma	Asthma	2016-04-14 01:05:14	g0dara	@childxnoir @WeedGifss boy you have asthma wtf are you doing	The G.O.A.T | Snapchat: Thunder_roar | Bitches love the Rubik's cube | I'm a GOD | New Twitter, Who dis??		Arizona	1658586475	None	1	individual	knows
720439739556499456	asthma	Asthma	2016-04-14 02:33:13	c0c389342e674ca	And a girl I worked with could barely talk because of her asthma  and had no high school or G.E.D. went in for a job I went for&amp;got hired...			None	3219621870	None	1	individual	knows
721038589937602560	asthma	Asthma	2016-04-15 18:12:50	GeezLouise_	lol how you smoke a pound everyday and have asthma	cause I be dressing .....entertainment only.		Central Time (US & Canada)	174014514	None	1	individual	knows
721131449882165248	asthma	Asthma	2016-04-16 00:21:50	gl00myplanet	Ur boi went a bit too hard this Friday eve   (Did nothing but eat cake then had an asthma attack) https://t.co/QpPkBtvQ4r	im cal wowee  I do @nodicetapes and other things	Leeds LS6	Casablanca	250893049	None	2	individual	knows
721877918134218752	Inhaler	Asthma	2016-04-18 01:48:02	430blazrit	smoking on his inhaler	if i was a necromancer i wouldn't be a fucking coward	eating brownies		1110501739		2	individual	knows
721924852395823104	Inhaler	Asthma	2016-04-18 04:54:32	2K16SELENE	@CHOKEURANiA u okay use an inhaler	@fanfiction_txt: when a regular girl from our world ends up living the life of the most important, influential and powerful person in Naruto history?	fortunate isles				1	individual	knows
722974733646467072	Inhaler	Asthma	2016-04-21 02:26:23	_rafaelgarcia	Do you have an inhaler?	I dont use twitter. Baii.		Central Time (US & Canada)	77077581		1	individual	knows
723368552749629440	Inhaler	Asthma	2016-04-22 04:31:17	RyanMcCord9	@melfaithbrooks Mel how you gonna go on dates without your inhaler??		gainzville	Arizona	448593347		2	individual	knows
723478832536231936	asthma	Asthma	2016-04-22 11:49:29	DrOlufunmilayo	@funmifufd Asthma symptoms are chest tightness, wheezing &amp; shortness of breath. Go to a hospital for tests. It has no cure, only management.	Medical doctor. Licensed in the United Kingdom & in Nigeria. Future Brain Surgeon. #RealMadrid IG: drharveyolufunmilayo BBM: 79C8CC35 Whatsapp: +2348154387853	London, United Kingdom.	None	553581707	None	3	individual	knows
723708574866780164	Inhaler	Asthma	2016-04-23 03:02:24	ashuhhleeee_	@KiAgainstDworld  ain't you got an inhaler?! Don't do this!!	Don't @ me till you twitpic me that degree... If it exists.	Staring longingly at the peach pass lane.	Eastern Time (US & Canada)	124628343		1	individual	knows
718282496320872452	Inhaler	Asthma	2016-04-08 03:41:06	Cheshi3r	@JustJuicy88 prolly need a new inhaler	Continuously growing.Perspective is everything. 5K Runner . Nupe. #LakerNation #PleaseFloydPutMeOnJFCE.	Fishers, IN		3838605081		2	individual	knows
718287715461148672	Inhaler	Asthma	2016-04-08 04:01:51	torielimani	angeleau offered me SOME of his inhaler  how does that work?	Breathe. You can. You are strong. Just breathe. One step at a time. -L.T-W  1/3 of TTJ	somewhere bettering my life		2299187198		1	individual	knows
718964214329700353	Inhaler	Asthma	2016-04-10 00:50:01	Stilessaurus	--- one. No inhaler was needed, though. So after a moment, I sunk slightly back against @LiteralTendency and let her lead me away. I was ---	You put the 'ass' in Jurassic, @LiteralTendency. Sorry, I didn't have any pick up lines for coyotes.	[[Stalia. | #Apnea.]]	Pacific Time (US & Canada)	3710788277		1	individual	knows
719186015387168768	Inhaler	Asthma	2016-04-10 15:31:22	mpcdsx	@rootxann aw, inhaler be	paranoia  introvert  snapchat: mpcdsx	ph	Beijing	588874150		1	individual	knows
719385422120398848	Inhaler	Asthma	2016-04-11 04:43:44	princesse_peche	@murkyocean in the middle of the dust bath he's just wheezing and reaching for his inhaler ,, calling his mom omg	Ooh, did I win?	Conroe, TX	Pacific Time (US & Canada)	4651835624		2	individual	knows
719603183220183040	Inhaler	Asthma	2016-04-11 19:09:03	estela_mendiola	Dante just handed me his inhaler because he said i have that assma	Mami | Dante is all the chocolate i need			2944789254		1	individual	knows
719618667248427009	asthma	Asthma	2016-04-11 20:10:34	Pope_II	@GabbyMarieoxo you have severe asthma tho		100 Acre Woods	None	2859181476	None	1	individual	knows
719714481840984064	Inhaler	Asthma	2016-04-12 02:31:18	JamilSlays	Nah u dont need to chill this is a fact Kelly cant even sing a verse without needing an inhaler   https://t.co/jXncbstFxM	On a scale of 1 to Pretzel how salty do I make you?	Beyonce's pussy	Atlantic Time (Canada)	2475992341		1	individual	knows
719728739001577472	asthma	Asthma	2016-04-12 03:27:57	667Nobody	ugh i think i might have  PTB (Pulmonary Tuberculosis),pneumonia or asthma AGAIN its either the 3	love cimorelli so much and i like skateboarding		None	4286970012	None	1	individual	knows
719923721415323648	Inhaler	Asthma	2016-04-12 16:22:45	ZiamsMainHoe	@theloveulost I need my inhaler		Zirry's anal cavity	Quito	50070219		1	individual	knows
719983447314468866	asthma	Asthma	2016-04-12 20:20:05	ashhbradley	Max is about to have an asthma attack and Lana just rolls in the grass	a free spirit with a wild heart	south jerz	Central Time (US & Canada)	236278227	None	1	individual	knows
720073995425452034	Inhaler	Asthma	2016-04-13 02:19:53	hoIyalessia	@TheRealJonHutch you need your inhaler ?	I know all about Dinahs embarrassing moments		Mountain Time (US & Canada)	2728688695		1	individual	knows
720282729393168384	asthma	Asthma	2016-04-13 16:09:19	ElanorOfBagEnd	@MrBillBuster Your asthma is much more interesting and dramatic than my asthma.	Gardening, writing, teaching, working at a library somewhere in Middle Earth. Better read than you, possibly. Blocking all bad eggs.	Under the Hill, The Shire	Eastern Time (US & Canada)	2750667330	None	1	individual	knows
720285216871489536	asthma	Asthma	2016-04-13 16:19:12	abbeylinegold	@Tony___46 @georgegalloway Cheers Tony. I agree with the asthma angle but logistically it will lead to trucks rumbling past people's houses	Happily married to @LindaLawn #CWU member. Play Harmonica. Strum guitar (badly). Hobby soap maker. Love #Whitby. I speak out against injustice & hypocrisy.	Bradford. Yorkshire UK	London	569915255	None	1	individual	knows
720475935389130753	asthma	Asthma	2016-04-14 04:57:03	XCarpenter07	RT @TheOnlyReed: MY NIGGA I NEED MY ASHTMA PUMP AND I DONT HAVE ASTHMA!	Pissed off for greatness	Ca	Pacific Time (US & Canada)	296137688	None	1	individual	knows
720635860862021632	asthma	Asthma	2016-04-14 15:32:32	DudeDiogenes	You know how I have asthma? It was actually a mistake, I have trans-lungs that were meant to work, so treat me as if I can breathe fine	Apostasy Philosophy, wrestling with everything		Pacific Time (US & Canada)	4135959453	None	2	individual	knows
720777583630094336	asthma	Asthma	2016-04-15 00:55:41	Crxzyscience	@joshvokey IS DENISE OK? I'M VERY WORRIED ABOUT HER FELINE ASTHMA #AskOB	I hate yoga.	drowning in fangirl tears	Pacific Time (US & Canada)	4093154170	None	1	individual	knows
720832104678817792	Inhaler	Asthma	2016-04-15 04:32:20	OhSoBellamy	@ManuAlcalaS @_overacliff_ I'm struggling to breathe. where's my inhaler	You gotta love yourself through the pain.  @BellamyYoung | @LanaParrilla - 3/6/16 |Adele| Gillian Anderson | Gabisyn | HMG 5/21/15 |WAAL|	The truth is out there !	Mountain Time (US & Canada)	1059938622		1	individual	knows
721029927458308096	asthma	Asthma	2016-04-15 17:38:25	Kake_Jinsch	@_reikoholmess_  You might not believe this little fella but it'll cure your asthma too	I'm the lead bassist, and guitarist of the Topeka high jazz band. R&fnR	dental floss bush	None	468834082	None	1	individual	knows
721094234196074496	asthma	Asthma	2016-04-15 21:53:57	chiefryann	I can't chase you I got asthma	New Twitter  You Can Never Be Me!	202	None	3036072712	None	1	individual	knows
721110200355131393	Nebulizer	Asthma	2016-04-15 22:57:24	BaileyDerrick2	Is i myself magisterial that an nebulizer historically remain fda magisterial prior to khu reach yourselves?: xsQjd			Kuwait	1240746872	None	221	individual	knows
721210653541707776	Inhaler	Asthma	2016-04-16 05:36:33	BRoopak	@ArvindKejriwal heard tht u need whole cylinder behind ur inhaler like deep divers?? Plz sir TC F ur rotten disease. https://t.co/XTC35eY5bU	#swamsevak...	Bharat	Pacific Time (US & Canada)	3710226090		1	individual	knows
721234186770714624	Inhaler	Asthma	2016-04-16 07:10:04	MsTKIndeed	@stjohngsy @SteveJByrne And if they don't have inhaler, run to nearest chemist, buy Expectorant cough mixture which gives temporary relief		Kent, UK	London	1111814293		1	individual	knows
721270810522980352	Inhaler	Asthma	2016-04-16 09:35:36	KittenMiguel	@samnthv I remember mid party you needed to go get your inhaler because your breathing got out of hand, wild	Fashion show in Gotham, I need another costume			1591241738		1	individual	knows
721290725032402944	asthma	Asthma	2016-04-16 10:54:44	coconotsochanel	when people say it's ok just breathe in a half arsed effort to 'calm you down' um no babe I've got asthma too can barely breathe normally	making melancholy cute and funny since 1994 no dairy  no meat	London, unfortunately	None	2153154749	None	3	individual	knows
721865199028822016	Inhaler	Asthma	2016-04-18 00:57:29	andreamunguia16	Does she have asthma attacks? No she just came running into the locker room looking for an inhaler  THATS AN ASTHMA ATTACK @arod249				2287101900		1	individual	knows
722169040681218048	Inhaler	Asthma	2016-04-18 21:04:51	xbandsturbatex	@EthanDolan thanks  I got time to grab my inhaler	if school hasn't made you consider being a stripper once or twice,you're a liar or very lucky			3202938814		1	individual	knows
722265448654307328	Inhaler	Asthma	2016-04-19 03:27:56	skeletonbonah	@shrnkngcities @youngmrclean 3 inhaler puffs before a bleep to be safe	feel it deep in ur skeleton bones	Massachusetts, USA	Pacific Time (US & Canada)	3747498671		1	individual	knows
722401127510114304	Inhaler	Asthma	2016-04-19 12:27:05	BrittanyHoch	I love when Nadia hides my inhaler  #badkitty #icantbreathe		Upstate NY	Eastern Time (US & Canada)	473471682		1	individual	knows
722522025483325440	Inhaler	Asthma	2016-04-19 20:27:29	__Jaye_	@gilbertteeee I feel it lol I have a friend who gets short breathe cuz he smokes a lot an he got an inhaler lol I probably need one too lol	just a lil lost	where ever the beat is	Pacific Time (US & Canada)	123973269		1	individual	knows
722543888045453314	Inhaler	Asthma	2016-04-19 21:54:21	Rebeccagomez	my tl is making me reach for my inhaler rn they about to call a code blue on my ass for dying from laughter	Un paso a la vez. 23 y con canas.	California	Pacific Time (US & Canada)	23872944		1	individual	knows
723181087950667776	Inhaler	Asthma	2016-04-21 16:06:22	hanisnadiahamza	Wehh i need inhaler he's so hot	SBN-KL|PHYSIOTHERAPY|96		Kuala Lumpur	417641197		1	individual	knows
723380470906392576	Inhaler	Asthma	2016-04-22 05:18:38	Tokiio_RCG	She should've knocked that inhaler out her hand..   https://t.co/HG4uQjKfVh	#RICKROSS Devil is a lie Freestyle  https://t.co/SVWwEoooDo @DramaBeats #SPONSORTOKIIO RT FOR SUPPORT #YOUN&RECKLESS			589579688		1	individual	knows
723518439101333504	asthma	Asthma	2016-04-22 14:26:52	sarahschaefer6	does anyone have asthma and wanna give me an inhaler?  lance give me mouth to mouth	Wild child w/ a rebel soul musical.ly- sarahlizzz twitter- sarahschaefer6 andover soccer #24 Stressed&Depressed  |-/	Kansas	None	3116250897	None	1	individual	knows
723633150459416576	Inhaler	Asthma	2016-04-22 22:02:42	FutureSingleDad	@moralyssa I'll bring you your inhaler https://t.co/mMwdpDwzhk	\_()_/	DENVER	Mountain Time (US & Canada)	291404704		2	individual	knows
719935442930548740	Inhaler	Asthma	2016-04-12 17:09:20	NewGoldDreamer0	@CatherineAD Have you tried a Vicks inhaler up each nostril?	Stand-in for Batman	Gomorrah City	London	3297670613		1	individual	knows
721608067461156864	Inhaler	Asthma	2016-04-17 07:55:44	Az_Allyn	@morikinz I know this isn't it but I imagined a tiny inhaler and a lot of struggling.	The whistle makes me their God. Dope as soap on a rope.	Second Star to the Right	Alaska	588718715		1	individual	knows
721987867912880128	Inhaler	Asthma	2016-04-18 09:04:56	mwotho	Do you have an inhaler @NeoLisa_?	Ngiyajola. I sleep naked.			2442226341		3	individual	knows
719790283534127105	Nebulizer	Asthma	2016-04-12 07:32:31	duggu_2301	RT @sonusachdeva07: This mobile hospital is well fitted with the facilities of X-ray, ECG, Nebulizer, Autoclave Lab, #HealthCareByMSG			None		None	14	individual
719905433276665857	asthma	Asthma	2016-04-12 15:10:05	mnt_asthma	Decrease in air pollution and respiratory symptoms in California https://t.co/hWpvAnaNlF https://t.co/C6NbJ96u7v	The latest asthma and respiratory news published daily. Articles from research centers, universities and prestigious journals.	United States	Pacific Time (US & Canada)	78075359	None	7	individual
720293043396415492	Inhaler	Asthma	2016-04-13 16:50:18	jujus__beans	RT @ReignOfApril: HAND. ME. MY. INHALER. I. AM. ON. THE. FLOOR. https://t.co/igCmOUhY2k	JULISSA | CLT, NC | snap: jujus_beans			3424591953		1	individual
720693093595525120	asthma	Asthma	2016-04-14 19:19:58	PracPlaybook	RT @BUILD_Health: Healthy Homes Des Moines is uniting community partners to help fight childhood asthma: https://t.co/HFcQcgYRzO https://t....	The Practical Playbook is a space where public health and primary care can connect to improve population health. RTs = endorsement.		Pacific Time (US & Canada)	2242675045	None	1	individual
718413241320370176	Inhaler	Asthma	2016-04-08 12:20:38	parkinsons_life	New #levodopa inhaler trialled by Dr Eric Farbman at University of Nevada School of Medicine https://t.co/0piEPvzWqD https://t.co/RHJcHrR3NJ	The online lifestyle magazine for the international Parkinson's community, brought to you by @euparkinsons.  Subscribe to our free newsletter!			3118601597		3	organization
718673596021780480	Nebulizer	Asthma	2016-04-09 05:35:12	DrMoyerND	If you have #insomnia b/w 3-5am, it may be coming from your Lungs. Try a diffuser/nebulizer from @SajeWellness https://t.co/UAogv0y5ho	Discover the underlying causes of your symptoms and learn how to support your bodys natural ability to detoxify and heal via Dr. Moyer Vancouver Naturopath	Vancouver, British Columbia	Alaska	171755405	None	1	organization
719560518017490944	asthma	Asthma	2016-04-11 16:19:30	SuperCareHealth	Search for COPD, IPF and Asthma Treatments Could Benefit from Immune System Suppression  https://t.co/OmuFaJrE7n via @lungdiseasenews	SuperCare Health is a comprehensive post-acute health care organization that provides innovative, industy-leading chronic respiratory care services.	California	Pacific Time (US & Canada)	2879709360	None	4	organization
719615846755266561	asthma	Asthma	2016-04-11 19:59:22	kellytechnology	Posted from #HealthNow - Underweight or Obese Women Who Drink and Smoke May Have Higher #Asthma Risk. https://t.co/dZj4nTCfXo	Kelly Technology develops mobile apps for the iOS and Android platforms that enhance peoples' lifestyles and improve their productivity.	Marco Island FL USA	Eastern Time (US & Canada)	300979557	None	1	organization
719630198174523392	asthma	Asthma	2016-04-11 20:56:23	money4affiliate	#CNET: Harvard-made lung muscle could yield asthma insights. #Harvard: https://t.co/pRSbemK8H3	Social Media Affiliate Marketing. Sell Social Media Automation: http://t.co/gtw2V2vExO Scroll Down and Click Affiliate at Bottom of the Page. 40% commission.		None	553464506	None	1	organization
719738213800218624	asthma	Asthma	2016-04-12 04:05:36	DrIgnatia	Easy Read resources for People with asthma who have learning difficulties  #selfcare https://t.co/MvbXgQiYFt via @asthmauk	Treasure the dailiness of living		Amsterdam	575207335	None	1	organization
719790219436945408	asthma	Asthma	2016-04-12 07:32:16	allergymumscouk	Children are dying because doctors don't take asthma seriously enough https://t.co/v4TfFMzP60 Makes shocking reading.	The website to go to for vegan and gluten free baking, great ideas about where to shop for 'allergy friendly' foods, restaurant reviews. Info@allergymums.co.uk	London	Casablanca	2250955502	None	2	organization
719829928317988864	asthma	Asthma	2016-04-12 10:10:03	AsthmaEdu_SA	An asthma attack happens in your bodys airways, which are the pipes that carry air to your lungs #AsthmaAwareness	The National Asthma Education Programme (NAEP) is a non-profit organization that aims to educate South Africans asthma diagnosis and treatment		None		None	38	organization
