Tweet ID	Query	Disease	Created at	Screen Name	text	Description	Location	Time Zone	User ID	coordinates	tweets per user	Posted by 	Talking about	sarcasm
740617582881837000	Fibromyalgia	Fibromyalgia	2016-06-08 18:52:46	AnnCluck	Paresthesia is a painful condition on its own but not in every case. Often when the condition is joined with... https://t.co/Bt4b9IpEpN		Texas, USA	Central Time (US & Canada)	336392062			Organization	subject	
740625788647707000	Fibromyalgia	Fibromyalgia	2016-06-08 19:25:22	abundant_gifts	Do the Healing Codes heal ___? (fibromyalgia, cancer, etc.--you fill in the blank.) Video answer here: https://t.co/kP7AxsQbT1	Author of Abundant Gifts, Abundant Gifts Blog, Healing Heart Issues blog	west of Chicago	Central Time (US & Canada)	15611969			Organization	subject	
740634782896427000	Fibromyalgia Pain	Fibromyalgia	2016-06-08 20:01:07	AndrewK_1980	All things to know  Abdominal wall pain and fibromyalgia | Living With Fibromyalgia https://t.co/jeTzQbxPkc	Our group was designed to educate, support and create PTSD awareness.  Facebook group Ontario's First Responders PTSD Support Group #FirstResponders #PTSD	Newmarket, On	None	3527157214			Organization	subject	
720165970535444000	Fibromyalgia	Fibromyalgia	4/13/2016 8:25	AHealthBlog	Research has found that #yoga helps relieve arthritis  https://t.co/3N34iDbMK0 https://t.co/j8N0nsyR52	Site: https://t.co/w65LLq23Lf Newsletter: https://t.co/Ob1sQaOoEZ FB: https://t.co/ZlBGxaofF3  Flipboard: https://t.co/23Wk95eSCh	NULL	Pretoria	218423826			organization		
720219035221291000	Fibromyalgia	Fibromyalgia	4/13/2016 11:56	AHealthBlog	A useful chart of popular #yoga poses   https://t.co/3N34iDbMK0 https://t.co/Fz9HpUfEqP	Site: https://t.co/w65LLq23Lf Newsletter: https://t.co/Ob1sQaOoEZ FB: https://t.co/ZlBGxaofF3  Flipboard: https://t.co/23Wk95eSCh	NULL	Pretoria	218423826			organization		
737916040995295000	Fibromyalgia	Fibromyalgia	6/1/2016 7:57	AHealthBlog	Relaxation Techniques and MusicTherapy Relieves Fibromyalgia Symptoms  https://t.co/7U3UZSw6yt https://t.co/p75i8CXk5x	Site: https://t.co/w65LLq23Lf Newsletter: https://t.co/Ob1sQaOoEZ FB: https://t.co/ZlBGxaofF3  Flipboard: https://t.co/23Wk95eSCh	NULL	Pretoria	218423826			organization		
738823983001424000	Fibromyalgia	Fibromyalgia	6/3/2016 20:05	AHealthBlog	A useful chart of popular #yoga poses   https://t.co/3N34iDbMK0 https://t.co/4LUTV2EXMU	Site: https://t.co/w65LLq23Lf Newsletter: https://t.co/Ob1sQaOoEZ FB: https://t.co/ZlBGxaofF3  Flipboard: https://t.co/23Wk95eSCh	NULL	Pretoria	218423826			organization		
718275670409888000	Fibromyalgia	Fibromyalgia	4/8/2016 3:13	AHealthBlog	Research has proven #yoga improves quality of life for people with fibromyalgia   https://t.co/3N34iDbMK0 https://t.co/xvdAmpKaBy	Site: https://t.co/w65LLq23Lf Newsletter: https://t.co/Ob1sQaOoEZ FB: https://t.co/ZlBGxaofF3  Flipboard: https://t.co/23Wk95eSCh	NULL	Pretoria	218423826			organization		
721986304825758000	Fibromyalgia	Fibromyalgia	4/18/2016 8:58	AHealthBlog	Research has proven #yoga improves quality of life for people with fibromyalgia   https://t.co/3N34iDbMK0 https://t.co/bn1MjZaarU	Site: https://t.co/w65LLq23Lf Newsletter: https://t.co/Ob1sQaOoEZ FB: https://t.co/ZlBGxaofF3  Flipboard: https://t.co/23Wk95eSCh	NULL	Pretoria	218423826			organization		
723510392874500000	Fibromyalgia	Fibromyalgia	4/22/2016 13:54	AHealthBlog	Arthritis symptoms can be improved with #yoga    https://t.co/3N34iDbMK0 https://t.co/Cg5yHVOxln	Site: https://t.co/w65LLq23Lf Newsletter: https://t.co/Ob1sQaOoEZ FB: https://t.co/ZlBGxaofF3  Flipboard: https://t.co/23Wk95eSCh	NULL	Pretoria	218423826			organization		
740595096421274000	Fibromyalgia	Fibromyalgia	6/8/2016 17:23	AHealthBlog	Research has proven #yoga improves quality of life for people with fibromyalgia   https://t.co/3N34iDbMK0 https://t.co/bXwp6wiUL3	Site: https://t.co/w65LLq23Lf Newsletter: https://t.co/Ob1sQaOoEZ FB: https://t.co/ZlBGxaofF3  Flipboard: https://t.co/23Wk95eSCh	NULL	Pretoria	218423826			organization		
738393352715051000	Fibromyalgia	Fibromyalgia	6/2/2016 15:34	AHealthBlog	Arthritis symptoms can be improved with #yoga    https://t.co/3N34iDbMK0 https://t.co/oqksuUX0ZT	Site: https://t.co/w65LLq23Lf Newsletter: https://t.co/Ob1sQaOoEZ FB: https://t.co/ZlBGxaofF3  Flipboard: https://t.co/23Wk95eSCh	NULL	Pretoria	218423826			organization		
722415723037987000	Fibromyalgia	Fibromyalgia	4/19/2016 13:25	AHealthBlog	Research has proven that #yoga improves arthritis symptoms    https://t.co/3N34iDbMK0 https://t.co/tviRJ8PufL	Site: https://t.co/w65LLq23Lf Newsletter: https://t.co/Ob1sQaOoEZ FB: https://t.co/ZlBGxaofF3  Flipboard: https://t.co/23Wk95eSCh	NULL	Pretoria	218423826			organization		
737298780068925000	Fibromyalgia	Fibromyalgia	5/30/2016 15:05	AHealthBlog	Research has proven that #yoga improves arthritis symptoms    https://t.co/3N34iDbMK0 https://t.co/ySmvOFbYNg	Site: https://t.co/w65LLq23Lf Newsletter: https://t.co/Ob1sQaOoEZ FB: https://t.co/ZlBGxaofF3  Flipboard: https://t.co/23Wk95eSCh	NULL	Pretoria	218423826			organization		
739259255849669000	Fibromyalgia	Fibromyalgia	6/5/2016 0:55	AHealthBlog	Research has proven #yoga to be helpful for fibromyalgia  https://t.co/3N34iDbMK0 https://t.co/zDaHczjy2m	Site: https://t.co/w65LLq23Lf Newsletter: https://t.co/Ob1sQaOoEZ FB: https://t.co/ZlBGxaofF3  Flipboard: https://t.co/23Wk95eSCh	NULL	Pretoria	218423826			organization		
720649226150142000	Fibromyalgia	Fibromyalgia	4/14/2016 16:25	AHealthBlog	Research has proven #yoga to be helpful for fibromyalgia  https://t.co/3N34iDbMK0 https://t.co/1setjZSuSk	Site: https://t.co/w65LLq23Lf Newsletter: https://t.co/Ob1sQaOoEZ FB: https://t.co/ZlBGxaofF3  Flipboard: https://t.co/23Wk95eSCh	NULL	Pretoria	218423826			organization		
718704024862777000	Fibromyalgia	Fibromyalgia	4/9/2016 7:36	AHealthBlog	Research has proven that #yoga improves arthritis symptoms    https://t.co/3N34iDbMK0 https://t.co/3fu2M3JItT	Site: https://t.co/w65LLq23Lf Newsletter: https://t.co/Ob1sQaOoEZ FB: https://t.co/ZlBGxaofF3  Flipboard: https://t.co/23Wk95eSCh	NULL	Pretoria	218423826			organization		
740108372901532000	Fibromyalgia	Fibromyalgia	6/7/2016 9:09	AHealthBlog	Researchers have found #yoga to be helpful for rheumatoid arthritis   https://t.co/3N34iDbMK0 https://t.co/DnFbKJk6R8	Site: https://t.co/w65LLq23Lf Newsletter: https://t.co/Ob1sQaOoEZ FB: https://t.co/ZlBGxaofF3  Flipboard: https://t.co/23Wk95eSCh	NULL	Pretoria	218423826			organization		
722737556664820000	Fibromyalgia	Fibromyalgia	4/20/2016 10:43	AHealthBlog	#Yoga Prop Guide Infographic  https://t.co/bcSizBSNoL https://t.co/smCjrzUY6U	Site: https://t.co/w65LLq23Lf Newsletter: https://t.co/Ob1sQaOoEZ FB: https://t.co/ZlBGxaofF3  Flipboard: https://t.co/23Wk95eSCh	NULL	Pretoria	218423826			organization		
722750110854033000	Fibromyalgia	Fibromyalgia	4/20/2016 11:33	AHealthBlog	#Yoga is helpful for improving arthritis pain    https://t.co/3N34iCUblq https://t.co/jYJApLzlNL	Site: https://t.co/w65LLq23Lf Newsletter: https://t.co/Ob1sQaOoEZ FB: https://t.co/ZlBGxaofF3  Flipboard: https://t.co/23Wk95eSCh	NULL	Pretoria	218423826			organization		
719023466763153000	Fibromyalgia	Fibromyalgia	4/10/2016 4:45	AHealthBlog	#Yoga Prop Guide Infographic  https://t.co/bcSizBSNoL https://t.co/UhlanMnTP8	Site: https://t.co/w65LLq23Lf Newsletter: https://t.co/Ob1sQaOoEZ FB: https://t.co/ZlBGxaofF3  Flipboard: https://t.co/23Wk95eSCh	NULL	Pretoria	218423826			organization		
719038271792263000	Fibromyalgia	Fibromyalgia	4/10/2016 5:44	AHealthBlog	#Yoga is helpful for improving arthritis pain    https://t.co/3N34iDbMK0 https://t.co/I9FUpp3jOV	Site: https://t.co/w65LLq23Lf Newsletter: https://t.co/Ob1sQaOoEZ FB: https://t.co/ZlBGxaofF3  Flipboard: https://t.co/23Wk95eSCh	NULL	Pretoria	218423826			organization		
719320452011848000	Fibromyalgia	Fibromyalgia	4/11/2016 0:25	AHealthBlog	Relaxation Techniques and MusicTherapy Relieves Fibromyalgia Symptoms  https://t.co/7U3UZSw6yt https://t.co/I39A6OeU61	Site: https://t.co/w65LLq23Lf Newsletter: https://t.co/Ob1sQaOoEZ FB: https://t.co/ZlBGxaofF3  Flipboard: https://t.co/23Wk95eSCh	NULL	Pretoria	218423826			organization		
721082116340064000	Fibromyalgia	Fibromyalgia	4/15/2016 21:05	AHealthBlog	Research has proven the benefits of #yoga for fibromyalgia  https://t.co/3N34iDbMK0 https://t.co/bWCzDca7VN	Site: https://t.co/w65LLq23Lf Newsletter: https://t.co/Ob1sQaOoEZ FB: https://t.co/ZlBGxaofF3  Flipboard: https://t.co/23Wk95eSCh	NULL	Pretoria	218423826			organization		
737616217301619000	Fibromyalgia	Fibromyalgia	5/31/2016 12:06	AHealthBlog	Yoga Prop Guide Infographic  https://t.co/bcSizBBc0b https://t.co/6mrWg0zRQV	Site: https://t.co/w65LLq23Lf Newsletter: https://t.co/Ob1sQaOoEZ FB: https://t.co/ZlBGxaofF3  Flipboard: https://t.co/23Wk95eSCh	NULL	Pretoria	218423826			organization		
737628204412895000	Fibromyalgia Pain	Fibromyalgia	5/31/2016 12:54	AHealthBlog	Yoga is helpful for improving arthritis pain    https://t.co/3N34iDbMK0 https://t.co/NFT5qxijBb	Site: https://t.co/w65LLq23Lf Newsletter: https://t.co/Ob1sQaOoEZ FB: https://t.co/ZlBGxaofF3  Flipboard: https://t.co/23Wk95eSCh	NULL	Pretoria	218423826			organization		
721496900034294000	Fibromyalgia	Fibromyalgia	4/17/2016 0:34	AHealthBlog	Researchers have found #yoga to be helpful for rheumatoid arthritis   https://t.co/3N34iDbMK0 https://t.co/gx4wbsg8Q5	Site: https://t.co/w65LLq23Lf Newsletter: https://t.co/Ob1sQaOoEZ FB: https://t.co/ZlBGxaofF3  Flipboard: https://t.co/23Wk95eSCh	NULL	Pretoria	218423826			organization		
738771031163277000	Fibromyalgia	Fibromyalgia	6/3/2016 16:35	AHealthBlog	Research has found that #yoga helps relieve arthritis  https://t.co/3N34iDbMK0 https://t.co/RY0o0Lv4ku	Site: https://t.co/w65LLq23Lf Newsletter: https://t.co/Ob1sQaOoEZ FB: https://t.co/ZlBGxaofF3  Flipboard: https://t.co/23Wk95eSCh	NULL	Pretoria	218423826			organization		
740326265622802000	Fibromyalgia symptoms	Fibromyalgia	6/7/2016 23:35	AHealthBlog	Symptoms of Fibromyalgia Infographic  https://t.co/diXZsJXR8E https://t.co/Z4YX4xX06w	Site: https://t.co/w65LLq23Lf Newsletter: https://t.co/Ob1sQaOoEZ FB: https://t.co/ZlBGxaofF3  Flipboard: https://t.co/23Wk95eSCh	NULL	Pretoria	218423826			organization		
719791009773838000	Fibromyalgia	Fibromyalgia	4/12/2016 7:35	AHealthBlog	Arthritis symptoms can be improved with #yoga    https://t.co/3N34iDbMK0 https://t.co/gDBmLrW9yj	Site: https://t.co/w65LLq23Lf Newsletter: https://t.co/Ob1sQaOoEZ FB: https://t.co/ZlBGxaofF3  Flipboard: https://t.co/23Wk95eSCh	NULL	Pretoria	218423826			organization		
739696407439937000	Fibromyalgia	Fibromyalgia	6/6/2016 5:52	AHealthBlog	Research has proven the benefits of #yoga for fibromyalgia  https://t.co/3N34iDbMK0 https://t.co/AfUEfc3XXF	Site: https://t.co/w65LLq23Lf Newsletter: https://t.co/Ob1sQaOoEZ FB: https://t.co/ZlBGxaofF3  Flipboard: https://t.co/23Wk95eSCh	NULL	Pretoria	218423826			organization		
723034696800596000	Fibromyalgia	Fibromyalgia	4/21/2016 6:24	AHealthBlog	Relaxation Techniques and MusicTherapy Relieves Fibromyalgia Symptoms  https://t.co/7U3UZSev9T https://t.co/EWgjPUOTMW	Site: https://t.co/w65LLq23Lf Newsletter: https://t.co/Ob1sQaOoEZ FB: https://t.co/ZlBGxaofF3  Flipboard: https://t.co/23Wk95eSCh	NULL	Pretoria	218423826			organization		
721710878991720000	Fibromyalgia	Fibromyalgia	4/17/2016 14:44	AHealthBlog	Symptoms of Fibromyalgia Infographic  https://t.co/diXZsJXR8E https://t.co/gYhSqfWBUn	Site: https://t.co/w65LLq23Lf Newsletter: https://t.co/Ob1sQaOoEZ FB: https://t.co/ZlBGxaofF3  Flipboard: https://t.co/23Wk95eSCh	NULL	Pretoria	218423826			organization		
720219285143056000	Fibromyalgia	Fibromyalgia	4/13/2016 11:57	_weedhomie_	Would You Try Marijuana Gum For Chronic Pain and Fibromyalgia? https://t.co/7iSW2I5XvG #stonerfam #stonercircle #420life	News, higlights, politics, legalization, cultivation tips and more! &&We high as fuck.		America/Denver	3068787870			organization		
720426709166613000	Fibromyalgia	Fibromyalgia	4/14/2016 1:41	_weedhomie_	Would You Try Marijuana Gum For Chronic Pain and Fibromyalgia? https://t.co/7iSW2Inyne #stonerfam #stonercircle #420life	News, higlights, politics, legalization, cultivation tips and more! &&We high as fuck.		America/Denver	3068787870			organization		
718381032504996000	Fibromyalgia	Fibromyalgia	4/8/2016 10:12	_weedhomie_	Would You Try Marijuana Gum For Chronic Pain and Fibromyalgia? https://t.co/7iSW2I5XvG #stonerfam #stonercircle #420life	News, higlights, politics, legalization, cultivation tips and more! &&We high as fuck.		America/Denver	3068787870			organization		
723691420343783000	Fibromyalgia	Fibromyalgia	4/23/2016 1:54	_weedhomie_	Would You Try Marijuana Gum For Chronic Pain and Fibromyalgia? https://t.co/PmZAGOgkCY #420life #stonerculture #weedmeme	Classified ads for Bongs, Pipes, Rigs, Cultivation Items and more! Serving anywhere cannabis is legal! https://t.co/aLOahTBOkH		Pacific Time (US & Canada)	4401353233			organization		
718857138383241000	Fibromyalgia	Fibromyalgia	4/9/2016 17:44	_weedhomie_	Would You Try Marijuana Gum For Chronic Pain and Fibromyalgia? https://t.co/7iSW2I5XvG #stonerfam #stonercircle #420life	News, higlights, politics, legalization, cultivation tips and more! &&We high as fuck.		America/Denver	3068787870			organization		
720800077476979000	Fibromyalgia	Fibromyalgia	4/15/2016 2:25	_weedhomie_	Would You Try Marijuana Gum For Chronic Pain and Fibromyalgia? https://t.co/7iSW2I5XvG #stonerfam #stonercircle #420life	News, higlights, politics, legalization, cultivation tips and more! &&We high as fuck.		America/Denver	3068787870			organization		
719320504214098000	Fibromyalgia	Fibromyalgia	4/11/2016 0:25	_weedhomie_	Would You Try Marijuana Gum For Chronic Pain and Fibromyalgia? https://t.co/7iSW2I5XvG #stonerfam #stonercircle #420life	News, higlights, politics, legalization, cultivation tips and more! &&We high as fuck.		America/Denver	3068787870			organization		
721069374669517000	Fibromyalgia	Fibromyalgia	4/15/2016 20:15	_weedhomie_	Would You Try Marijuana Gum For Chronic Pain and Fibromyalgia? https://t.co/7iSW2I5XvG #stonerfam #stonercircle #weedhumor	News, higlights, politics, legalization, cultivation tips and more! &&We high as fuck.		America/Denver	3068787870			organization		
719742951157604000	Fibromyalgia	Fibromyalgia	4/12/2016 4:24	_weedhomie_	Would You Try Marijuana Gum For Chronic Pain and Fibromyalgia? https://t.co/7iSW2I5XvG #stonerfam #stonercircle #420life	News, higlights, politics, legalization, cultivation tips and more! &&We high as fuck.		America/Denver	3068787870			organization		
719956057343291000	Fibromyalgia	Fibromyalgia	4/12/2016 18:31	_weedhomie_	Would You Try Marijuana Gum For Chronic Pain and Fibromyalgia? https://t.co/7iSW2I5XvG #stonerfam #stonercircle #420life	News, higlights, politics, legalization, cultivation tips and more! &&We high as fuck.		America/Denver	3068787870			organization		
739999355432641000	Fibromyalgia symptoms	Fibromyalgia	6/7/2016 1:56	_Woman_health	Most Common Diseases of Ages of 50 Plus - Musculoskeletal disorders (MSDs): Fibromyalgia: The Symptoms https://t.co/8MnzvGDnNz	Women's health researcher	Canada	Mountain Time (US & Canada)	148418872			organization		
739999424869368000	Fibromyalgia	Fibromyalgia	6/7/2016 1:56	_Woman_health	Most Common Diseases of 50 Plus - Musculoskeletal disorders (MSDs): Fibromyalgia: The Causes and Risk Factors https://t.co/DeZg0a55eb	Women's health researcher	Canada	Mountain Time (US & Canada)	148418872			organization		
738131333159883000	Fibromyalgia symptoms	Fibromyalgia	6/1/2016 22:13	_Woman_health	Most Common Diseases of Ages of 50 Plus - Musculoskeletal disorders (MSDs): Fibromyalgia: The Symptoms https://t.co/8MnzvGDnNz	Women's health researcher	Canada	Mountain Time (US & Canada)	148418872			organization		
738131632545137000	Fibromyalgia Causes	Fibromyalgia	6/1/2016 22:14	_Woman_health	Most Common Diseases of 50 Plus - Musculoskeletal disorders (MSDs): Fibromyalgia: The Causes and Risk Factors https://t.co/DeZg0a55eb	Women's health researcher	Canada	Mountain Time (US & Canada)	148418872			organization		
738132169034326000	Fibromyalgia	Fibromyalgia	6/1/2016 22:16	_Woman_health	Most Common Diseases of 50 Plus - Musculoskeletal disorders (MSDs): Fibromyalgia: The Complications https://t.co/JS2JED5Pe8	Women's health researcher	Canada	Mountain Time (US & Canada)	148418872			organization		
738132593153999000	Fibromyalgia	Fibromyalgia	6/1/2016 22:18	_Woman_health	Most Common Diseases of 50 Plus - Musculoskeletal disorders (MSDs): Fibromyalgia: The Diagnosis https://t.co/0NDkZeADRo	Women's health researcher	Canada	Mountain Time (US & Canada)	148418872			organization		
738133038425465000	Fibromyalgia	Fibromyalgia	6/1/2016 22:20	_Woman_health	Most Common Diseases  of 50 Plus - Musculoskeletal disorders (MSDs): Fibromyalgia: The Prevention https://t.co/KD8WhC3LVS	Women's health researcher	Canada	Mountain Time (US & Canada)	148418872			organization		
740001559262564000	Fibromyalgia	Fibromyalgia	6/7/2016 2:04	50Plushealths	Most Common Diseases of Ages of 50 Plus - Musculoskeletal disorders: Fibromyalgia Treatments In TCM perspective https://t.co/cvh3aotVXw	Retired insurance Agent After 40 years of Services.	Canada	Central Time (US & Canada)	215683551			organization		
740001788544225000	Fibromyalgia	Fibromyalgia	6/7/2016 2:05	50Plushealths	Most Common Diseases of 50 Plus - Musculoskeletal disorders (MSDs): Fibromyalgia Treatments In Herbal medicine https://t.co/AFOyQaWvDj	Retired insurance Agent After 40 years of Services.	Canada	Central Time (US & Canada)	215683551			organization		
722540707379077000	Fibromyalgia	Fibromyalgia	4/19/2016 21:41	50Plushealths	Most Common Diseases of Ages of 50 Plus - Musculoskeletal disorders (MSDs): Fibromyalgia: The Symptoms https://t.co/9wPCdBZbH6	Retired insurance Agent After 40 years of Services.	Canada	Central Time (US & Canada)	215683551			organization		
722540771694494000	Fibromyalgia	Fibromyalgia	4/19/2016 21:41	50Plushealths	Most Common Diseases of Ages of 50 Plus - Musculoskeletal disorders (MSDs): Fibromyalgia:The Causes and Risk Factors https://t.co/BGFffOE61n	Retired insurance Agent After 40 years of Services.	Canada	Central Time (US & Canada)	215683551			organization		
722540840342696000	Fibromyalgia	Fibromyalgia	4/19/2016 21:42	50Plushealths	Most Common Diseases of Ages of 50 Plus - Musculoskeletal disorders (MSDs): Fibromyalgia: The Complications https://t.co/XMXvNfn90V	Retired insurance Agent After 40 years of Services.	Canada	Central Time (US & Canada)	215683551			organization		
722540897251025000	Fibromyalgia	Fibromyalgia	4/19/2016 21:42	50Plushealths	Most Common Diseases of Ages of 50 Plus - Musculoskeletal disorders (MSDs): Fibromyalgia: The Diagnosis https://t.co/Bf19NjbsHj	Retired insurance Agent After 40 years of Services.	Canada	Central Time (US & Canada)	215683551			organization		
722541004121837000	Fibromyalgia	Fibromyalgia	4/19/2016 21:42	50Plushealths	Most Common Diseases of Ages of 50 Plus - Musculoskeletal disorders (MSDs): Fibromyalgia: The Prevention https://t.co/MVGORlNOSm	Retired insurance Agent After 40 years of Services.	Canada	Central Time (US & Canada)	215683551			organization		
722541117569430000	Fibromyalgia	Fibromyalgia	4/19/2016 21:43	50Plushealths	Most Common Diseases of Ages of 50 Plus -  Fibromyalgia Treatments In conventional medicine https://t.co/R5yQys9LOd	Retired insurance Agent After 40 years of Services.	Canada	Central Time (US & Canada)	215683551			organization		
722541222921957000	Fibromyalgia	Fibromyalgia	4/19/2016 21:43	50Plushealths	Most Common Diseases of Ages of 50 Plus - Musculoskeletal disorders  Fibromyalgia Treatments In Herbal medicine https://t.co/kwpfAhYy0c	Retired insurance Agent After 40 years of Services.	Canada	Central Time (US & Canada)	215683551			organization		
722541285626757000	Fibromyalgia	Fibromyalgia	4/19/2016 21:44	50Plushealths	Most Common Diseases of Ages of 50 Plus - Musculoskeletal disorders (MSDs): Fibromyalgia Treatments In TCM https://t.co/1doOHbZuQr	Retired insurance Agent After 40 years of Services.	Canada	Central Time (US & Canada)	215683551			organization		
721531021712339000	Fibromyalgia	Fibromyalgia	4/17/2016 2:49	50Plushealths	The Delicious and Best Smoothie of Pineapple, Orange and Banana for Reduced risk and treatment of Fibromyalgia https://t.co/HKUmFgatHh	Retired insurance Agent After 40 years of Services.	Canada	Central Time (US & Canada)	215683551			organization		
718085466529141000	Fibromyalgia	Fibromyalgia	2016-04-07 14:38:11	ABG_Marketplace	RT National Pain Foundation Reveals #Cannabis is Very Effective Treatment for #Fibromyalgia - https://t.co/jHbfZp0Qt9 ...	Going Above & Beyond to bring you the best smoking accessories we get our hands on!  #cannabis #cannabiscure #legalizeit #mmj #THC #pot #weedfirm #weed #Amazon	Kansas City, MO	Pacific Time (US & Canada)	3673224372					
723534097231000000	Fibromyalgia	Fibromyalgia	4/22/2016 15:29	ahealthybodyroc	How I Cured Fibromyalgia With No Drugs https://t.co/P1xz8EIdcz via @ahealthybodyroc #eatbetter #feelbetter #realfood #grow	Natural healing blog #freshrealfood #organic #music #travel #healthyliving #essentialoils						organization		
722559159267377000	Fibromyalgia	Fibromyalgia	4/19/2016 22:55	ahealthybodyroc	How I Cured Fibromyalgia With No Drugs https://t.co/P1xz8EIdcz via @ahealthybodyroc #read #this #if #you #suffer #from #fibromyalgia	Natural healing blog #freshrealfood #organic #music #travel #healthyliving #essentialoils						organization		
721044114599313000	Fibromyalgia	Fibromyalgia	4/15/2016 18:34	ahealthybodyroc	How I Cured Fibromyalgia With No Drugs https://t.co/P1xz8EZO47	Natural healing blog #freshrealfood #organic #music #travel #healthyliving #essentialoils						organization		
721068581622927000	Fibromyalgia	Fibromyalgia	4/15/2016 20:12	ahealthybodyroc	How I Cured Fibromyalgia With No Drugs https://t.co/P1xz8EZO47 via @ahealthybodyroc #FridayFeeling #fibrofeeling #Fibro #fibromyalgia #cure	Natural healing blog #freshrealfood #organic #music #travel #healthyliving #essentialoils						organization		
721535359612531000	Fibromyalgia	Fibromyalgia	4/17/2016 3:06	ahealthybodyroc	#cureyourselfnaturally #eatright #sleepright #travel How I Cured Fibromyalgia With No Drugs https://t.co/P1xz8EIdcz via @ahealthybodyroc	Natural healing blog #freshrealfood #organic #music #travel #healthyliving #essentialoils						organization		
721722313062920000	Fibromyalgia	Fibromyalgia	4/17/2016 15:29	ahealthybodyroc	How I Cured Fibromyalgia With No Drugs https://t.co/P1xz8EIdcz via @ahealthybodyroc #nowheat #nogluten #nodairy #organic #fibro #food	Natural healing blog #freshrealfood #organic #music #travel #healthyliving #essentialoils						organization		
721828826494460000	Fibromyalgia	Fibromyalgia	4/17/2016 22:32	ahealthybodyroc	How I Cured Fibromyalgia With No Drugs https://t.co/P1xz8EIdcz via @ahealthybodyroc #healthybody #nofibro #natural #food	Natural healing blog #freshrealfood #organic #music #travel #healthyliving #essentialoils						organization		
721885239631487000	Fibromyalgia	Fibromyalgia	4/18/2016 2:17	ahealthybodyroc	How I Cured Fibromyalgia With No Drugs https://t.co/P1xz8EZO47 via @ahealthybodyroc #nosugar #health #organicliving #superfoods	Natural healing blog #freshrealfood #organic #music #travel #healthyliving #essentialoils						organization		
721237053858386000	Fibromyalgia	Fibromyalgia	2016-04-16 07:21:28	_ArticleSite	What Is Fibromyalgia And How Could It Affect You? https://t.co/SljGxVFxj9	Best Article site online - free articles directory, find and submit your ezine, articles and ideas and newsletters.	WWW	Pacific Time (US & Canada)						
738039270821233000	Fibromyalgia	Fibromyalgia	6/1/2016 16:07	ACAM_ORG	30+ experts discussing why the misdiagnosis &amp; improper treatment of #fibromyalgia is rampant! || https://t.co/mJDc4N8CGT	Naturopathic medicine news, research and more.  From ACAM, the voice of #integrative #medicine. For info on annual meeting: http://t.co/PCnMopfWx6 or #ACAM2015	Bozeman, Montana	Eastern Time (US & Canada)	91159691			organization		
740579269831692000	#fibro	Fibromyalgia	6/8/2016 16:20	ACAM_ORG	Proper diagnosis &amp; treatment of #fibro is a neglected &amp; poorly understood niche! #FibroFix  || https://t.co/apSdSgQ8hp	Naturopathic medicine news, research and more.  From ACAM, the voice of #integrative #medicine. For info on annual meeting: http://t.co/PCnMopfWx6 or #ACAM2015	Bozeman, Montana	Eastern Time (US & Canada)	91159691			organization		
739857231806648000	#fibro	Fibromyalgia	6/6/2016 16:31	ACAM_ORG	The #FibroFix Summit is June 20-27, free and online! #fibro #fibromyalgia || https://t.co/Gi9u7RnVLi	Naturopathic medicine news, research and more.  From ACAM, the voice of #integrative #medicine. For info on annual meeting: http://t.co/PCnMopfWx6 or #ACAM2015	Bozeman, Montana	Eastern Time (US & Canada)	91159691			organization		
739746433092473000	Fibromyalgia	Fibromyalgia	2016-06-06 09:11:08	AcademyJeunesse	Article of the day for Fibromyalgia Cognitive Behavioral Therapy And Positive Thinking For Fibromyalgia Management https://t.co/jHn1UciLHC			None	739031943468229000					
720236870333018000	Fibromyalgia	Fibromyalgia	4/13/2016 13:07	AccordResearch	Learn why between 75 and 90n percent of #fibromyalgia are woman: https://t.co/v34L7ATiX8 #womenshealth https://t.co/DLb7CvPmxz	Accord Clinical Research conducts clinical trials for a wide range of conditions in Central Florida.	Port Orange, FL		4824662086			organization		
722513877401928000	Fibromyalgia	Fibromyalgia	4/19/2016 19:55	AccordResearch	Living with #fibromyalgia? You could qualify for a #clinicaltrial in #Daytona, FL: https://t.co/2qwXVbwDql https://t.co/AE0vkyYLly	Accord Clinical Research conducts clinical trials for a wide range of conditions in Central Florida.	Port Orange, FL		4824662086			organization		
720392391044280000	Fibromyalgia	Fibromyalgia	2016-04-13 23:25:04	Achieveclinical	Learn why between 75 and 90n percent of #fibromyalgia are woman: https://t.co/FGL1kUqOBn #womenshealth https://t.co/GKNLn7XmgS	With over 10 years of experience in Birmingham, AL, we conduct Phase II-IV trials for the world's leading Pharmaceutical Companies.  Contact us at 866-478-8343	Birmingham, AL		169538977					
722050849300693000	Fibromyalgia	Fibromyalgia	2016-04-18 13:15:12	Achieveclinical	Living with #fibromyalgia? You could qualify for a #clinicaltrial in #Birmingham, AL: https://t.co/ckbv2aaIWh https://t.co/2CpNr9SE5D	With over 10 years of experience in Birmingham, AL, we conduct Phase II-IV trials for the world's leading Pharmaceutical Companies.  Contact us at 866-478-8343	Birmingham, AL		169538977					
